Bankrupt?, ROA(C) before interest and depreciation before interest, Net Value Per Share (B), Persistent EPS in the Last Four Seasons, Debt ratio %, Borrowing dependency, Working Capital to Total Assets, Current Liability to Assets, Current Liabilities/Equity, Retained Earnings to Total Assets, Current Liability to Current Assets, Net Income to Stockholder's Equity
0,0.462925949397943,0.166111836837891,0.209794837855725,0.139281071439369,0.377688259227034,0.752031073932679,0.0668864003846082,0.329514477258723,0.927407108748788,0.047146167625873,0.839028885008747
0,0.478915809486667,0.167502422991024,0.214994800037818,0.147201983251202,0.37700829599873,0.784658593786482,0.0667898989263249,0.329685391249061,0.930539498151253,0.0307111162442824,0.840205745904451
0,0.481060790718081,0.172179849142472,0.215372979105606,0.0953834991081416,0.37206178718493,0.821157203852451,0.0369109392508691,0.327619186930016,0.932102119442917,0.0153036136264216,0.840192796047555
0,0.486228245502852,0.177110109139944,0.212253001796351,0.0800858602654412,0.373058246455356,0.800966550282255,0.0318425331061389,0.327333169034145,0.934363318155994,0.0173900130803097,0.840385757478808
0,0.507824306537318,0.174876743500063,0.221612933724118,0.118874142153158,0.374405870945663,0.773200225769305,0.0620319590749032,0.32891815615763,0.932853037736966,0.0342822550940703,0.841573616502083
0,0.489153219909326,0.185074375289705,0.220667486054647,0.0690207697191402,0.37273615861037,0.746585921782487,0.0497893575217391,0.327895450888576,0.942100288262037,0.0529894926808951,0.840978536246519
0,0.511188027104763,0.186970629134887,0.225489269168951,0.0866463101248602,0.373331126435136,0.801107924987208,0.0611603796876062,0.328464925276516,0.945429865976427,0.0250410417826297,0.841197466664069
0,0.523034173450982,0.178964224010788,0.228325612177366,0.137981074462618,0.377794503481456,0.751569314685571,0.104974926478333,0.3313666273415,0.93849638089017,0.0478205708628628,0.84180224093936
0,0.508848047579584,0.174413214782352,0.222842015694431,0.0911509508117423,0.371372877072043,0.795926540409327,0.0702180366525852,0.328860865184663,0.935180058419969,0.0279892214352708,0.840820359712895
0,0.488958221615561,0.187097046057899,0.2205729412877,0.0942346645705475,0.36963718146295,0.775479414244298,0.0109471347671599,0.326604641989515,0.940555139941672,0.0137880446389998,0.840770515293026
0,0.502120606444694,0.185200792212718,0.222842015694431,0.0996765123802038,0.370670546632281,0.855304512611801,0.0676770771328813,0.328875992726653,0.937669899147271,0.0175679084788069,0.841274521947495
0,0.523082923024424,0.178753529139101,0.225772903469793,0.141941530368534,0.375735601666805,0.764547579743336,0.083577916623914,0.330416347192852,0.937543556605271,0.0406862953931031,0.841281669746899
0,0.493345683225272,0.185411487084404,0.219532948851281,0.20110650905463,0.388924427902649,0.736628546483472,0.154735300008426,0.338820377218321,0.939119704270878,0.0537930903249886,0.840598890749099
0,0.505630575732462,0.172516960937171,0.218492956414862,0.184660035674336,0.385539150448574,0.741778104049764,0.148863536116538,0.336572430326596,0.93296618823123,0.0517833863733011,0.840860318613959
0,0.46955589138595,0.159538156841262,0.212442091330245,0.154215920428092,0.37809981591785,0.732740420864456,0.0618289177429289,0.32958470774727,0.921157400283521,0.0711731712247925,0.839285131784148
0,0.52371666747916,0.179427752728499,0.22388200813085,0.0916044381292137,0.372056195382066,0.739914837150199,0.074449813238745,0.329028913516832,0.941752414261214,0.0575078520985313,0.841074766121287
0,0.521912933261834,0.178669251190426,0.221612933724118,0.0518487166308915,0.371134666270021,0.820765492112848,0.0548984950163309,0.327938302723523,0.937410454269399,0.019789517257016,0.840991944445713
0,0.503193097060401,0.179385613754161,0.22189656802496,0.0939021072044018,0.371953306209362,0.797277117284822,0.066617814014015,0.328758198764507,0.936300904686825,0.0270168068643629,0.840973026009749
1,0.453029785989373,0.156799123509334,0.200151271627115,0.210357650331046,0.392383517154533,0.715123509277525,0.0897984427763058,0.334301302406241,0.920882488497633,0.0864583230327093,0.837052996383121
1,0.472090869204894,0.148202772744511,0.206013047177839,0.23529945279197,0.40512499916123,0.662359962531727,0.201894137779344,0.351680524690527,0.912825940285011,0.094806220340148,0.839162225658445
0,0.48851947545459,0.183388816316211,0.220951120355488,0.141548508026726,0.377871670360984,0.76716290958081,0.114493576486944,0.331966207011872,0.936347816602325,0.0415688514618489,0.840817533006551
0,0.476478330814605,0.181281867599343,0.215089344804765,0.0416301357438704,0.36963718146295,0.820679031802545,0.0384017725889593,0.327359399333021,0.942043663814981,0.0157941813421729,0.840118267328821
0,0.48812947886706,0.168176646580422,0.218871135482651,0.122411343229434,0.374532245690398,0.846880272344458,0.0760370747416973,0.329603615051001,0.928823726296912,0.0198779136148233,0.839257202585878
0,0.469165894798421,0.176098773755847,0.210551195991302,0.116213683223992,0.375580149547176,0.75550398333673,0.0273096420961078,0.32736916151503,0.934188185936739,0.0401504210696358,0.840577257454248
0,0.482279530054112,0.16564830812018,0.216980240143708,0.152099646279892,0.379104103712286,0.756146613336829,0.0747330743748319,0.330234043988824,0.931638647675746,0.0445826325410089,0.840696027385088
0,0.464193438307415,0.171042096835363,0.210645740758249,0.158388003748828,0.378454336219449,0.756244703405328,0.0893366660806512,0.331243871492739,0.929574205926984,0.0451088074428213,0.839500563793149
0,0.475893335933311,0.174160380936328,0.215751158173395,0.100553254527315,0.372762999264119,0.834827305043708,0.0449795540703192,0.327980191091691,0.933718216492532,0.0155019669696945,0.840327583466471
0,0.47350460683469,0.172769794783195,0.208849390186253,0.0857998004655803,0.373364677252322,0.790630965227667,0.0650320019889744,0.328600051361057,0.927521695477904,0.0285515612678888,0.839279504495661
0,0.503534344074489,0.176225190678859,0.22255838139359,0.113311364392176,0.374562441425865,0.80059952533125,0.0456334408635238,0.328133693363178,0.932855984006555,0.0216391935093095,0.840949757724991
0,0.478330814605372,0.186085710673802,0.218114777347074,0.0654231036672008,0.372542682231264,0.758027887755199,0.0315561815854196,0.327249475423093,0.941790764965795,0.0381892665239228,0.840487618067464
0,0.496368156778628,0.186844212211875,0.220100217452964,0.140006651147323,0.377393012035797,0.80340818655426,0.0576091557112542,0.329065961448186,0.940692863465237,0.023778580418216,0.840659114768923
0,0.544825232779213,0.183515233239223,0.234943745863666,0.10279045862684,0.374286206364366,0.78143270481605,0.0766958313724689,0.329284183439555,0.942619685285963,0.0332785075297575,0.842318562340046
0,0.520060449471067,0.176140912730184,0.225772903469793,0.0820812044623152,0.370275765350058,0.799205295829133,0.0607438513194918,0.328400912872535,0.939887837342659,0.0254236518530115,0.841489101472458
0,0.488811972895237,0.187054907083562,0.219816583152123,0.0984974453547782,0.36963718146295,0.775306441211299,0.0156023961020928,0.326798390383963,0.940056132787126,0.0175161923351022,0.840673489284288
0,0.532394091551699,0.191268804517298,0.236078283067032,0.0941741995948846,0.370900928910292,0.889190131260567,0.0634562237405173,0.32863908852552,0.942446954107828,0.0138816323956799,0.841955021597594
0,0.525032905962073,0.179807003497535,0.227569254041789,0.129032258064516,0.374071481134375,0.756482570152518,0.0997590214984133,0.330847575261852,0.93841602617458,0.0453152995547844,0.841555086841885
0,0.489543216496856,0.188951160928743,0.21858750118181,0.196662333343411,0.388757792177291,0.776495597296821,0.111648054969279,0.334904894845937,0.939490544456931,0.0383314202913406,0.840439916449661
0,0.512553015161117,0.175677384012473,0.226907440673159,0.182060041720833,0.384182579073684,0.731955277431211,0.156505135114291,0.336857754383942,0.935860146955274,0.0558031560267815,0.841654699058471
0,0.481938283040023,0.166828199401627,0.216885695376761,0.156664751942437,0.37816244410993,0.727951678484072,0.0650671976753796,0.329825319486272,0.932608836458834,0.0788610804696488,0.840407766068337
0,0.540145273728855,0.186338544519826,0.232485581923041,0.0893370015418569,0.371386297398917,0.767330451310668,0.0802458866743962,0.329217071683435,0.947071789168927,0.0391452573771008,0.842005284239925
0,0.523034173450982,0.178247861447052,0.223598373830008,0.0400580463766363,0.370811460064462,0.854961430469273,0.030035978305516,0.32709601583669,0.937759734815463,0.0097579497444604,0.840999192346241
0,0.50592307317311,0.182166786060427,0.223692918596956,0.071862623575294,0.37083382727592,0.809688727415736,0.0360765050931298,0.327438380764389,0.937901496019864,0.0169844288348465,0.84112422563183
1,0.43274996343782,0.15861109940584,0.19835492105512,0.185083290503976,0.381058997993661,0.765877741164371,0.171664967293238,0.33820532213787,0.920323043583815,0.0439461340828879,0.836765895748373
0,0.480085799249257,0.180860477855969,0.218965680249598,0.138918281585392,0.377735230371094,0.771370283772337,0.107996408181983,0.331547281331493,0.935490858051309,0.0397357450102461,0.840416733888158
0,0.47467459659728,0.18195609118874,0.215467523872554,0.0487045378964235,0.36963718146295,0.836160279355095,0.0413831958815005,0.327487865268632,0.942644714899042,0.0144732916141709,0.840167745039569
0,0.464485935748062,0.165859002991867,0.211118464592985,0.147020588324213,0.377844829707236,0.814059607858749,0.134181417777412,0.333206849519341,0.929281716407891,0.0315324524501417,0.839459977146756
0,0.489348218203091,0.176899414268257,0.220856575588541,0.130211325089942,0.376993757311282,0.753952969610398,0.0296071743717456,0.327578066917581,0.935256305684141,0.0427756461123543,0.840969421384339
0,0.477697070150636,0.167586700939699,0.215845702940342,0.15968800072558,0.38057139278389,0.724331437292873,0.113477133735071,0.332669400184759,0.932474783525291,0.0652339951497784,0.840254094305762
0,0.463169697265149,0.172601238885846,0.211402098893826,0.161108927653657,0.379165613543794,0.773373941127295,0.0614724225626074,0.329736739717078,0.929809935805265,0.0341153332528122,0.840184675551618
0,0.468580899917126,0.177615776831992,0.214427531436135,0.112706714635547,0.373423950362684,0.841506676351112,0.0547389225589622,0.328515447611318,0.931455732643507,0.0167901186783744,0.839894354906759
0,0.47667332910837,0.165564030171506,0.209983927389619,0.0919369954953593,0.373503353963358,0.792269444754675,0.0860050721806013,0.329476221014879,0.926685637033411,0.0312741262568302,0.839197149762643
0,0.521620435821187,0.179048501959462,0.228892880779049,0.104181153067086,0.373316587747689,0.802903455489925,0.0530693398645684,0.328343707431238,0.937256539199281,0.0229053215560397,0.841884719075054
0,0.50514307999805,0.189498967595129,0.22917651507989,0.0592556761495903,0.372025999646598,0.761156601391308,0.031161068812763,0.327208302615523,0.948081249352588,0.0350027603118034,0.841081810791101
0,0.488616974601472,0.185706459904766,0.218871135482651,0.12528342957342,0.375376607922914,0.799490481863584,0.0646101433026848,0.329138171342421,0.941712687337207,0.0260947413441181,0.84048915138321
0,0.512991761322088,0.182335341957777,0.227096530207053,0.110681137950842,0.374602702406488,0.79080039518293,0.0619693615451335,0.328794627649097,0.939097145469501,0.0279363844943964,0.841562417348994
0,0.529859113732755,0.180607644009945,0.232485581923041,0.0930253650572905,0.370924414482322,0.782042959681276,0.069425254805924,0.32885511750813,0.942956669880323,0.0320170745406936,0.84220269125481
0,0.474187100862867,0.193586448105853,0.214994800037818,0.0478277957493122,0.36963718146295,0.773878309166849,0.0121257452438728,0.326559672494753,0.939296757089754,0.0154883171726132,0.840112869630469
0,0.496806902939599,0.190215330158864,0.224165642431691,0.0914532756900565,0.371438860345842,0.873377521804026,0.0608084444714002,0.328505017544219,0.942993144307628,0.0146857601261439,0.841633707239959
0,0.52688538975284,0.182377480932114,0.229554694147679,0.120778788886537,0.373075021863949,0.768692026237102,0.097805878618404,0.330542188415721,0.941180330692772,0.0400054622172044,0.841928854834764
0,0.484278262565203,0.193375753234166,0.223692918596956,0.195815823684131,0.388174007958254,0.783779497553493,0.0982085297895194,0.333791447339035,0.94169123723067,0.035018717976194,0.840837168307099
0,0.513820504070589,0.177067970165606,0.228609246478207,0.160987997702331,0.379728148911947,0.750246662029404,0.147372097566527,0.334685310065036,0.937277879772366,0.0484676827350302,0.841840223192403
0,0.48340077024326,0.166406809658253,0.219343859317387,0.159325210871603,0.378279871970082,0.737868245494252,0.0518962771122547,0.329145028354698,0.934138240591439,0.0663484803182051,0.84087734603695
0,0.538439038658412,0.184947958366693,0.231351044719675,0.0708044865011942,0.370081170610379,0.780738836461001,0.0593866161162168,0.328242813273795,0.943543262230674,0.0307687263485128,0.841891526627669
0,0.502705601325988,0.175677384012473,0.220100217452964,0.0921183904223478,0.374115097196717,0.829889250791157,0.0296661842349365,0.327318066678454,0.935067187220101,0.0120107776687537,0.840791673765426
0,0.49602690976454,0.180944755804644,0.221802023258013,0.0813858572421924,0.371381823956626,0.814712471240565,0.0439631224516237,0.32778203941512,0.937744832116059,0.0182749741128394,0.840917381502362
1,0.50436308682299,0.184695124520669,0.225111090101163,0.19176467031472,0.381969343499977,0.749584604962227,0.137855300922782,0.336450891406476,0.934494715353983,0.0487365667821687,0.841229457874463
1,0.470677131575099,0.177110109139944,0.214616620970029,0.196390240952928,0.386262729739221,0.729383528222282,0.0617681426525307,0.331001321353508,0.931547845186633,0.078173592922719,0.840113833800251
0,0.496124408911422,0.220302557835742,0.237590999338187,0.134564803337667,0.377516031698812,0.757691300611526,0.0363415037971444,0.327941280181728,0.940010766851997,0.0395989978705966,0.842223704184382
0,0.522741676010335,0.226244153217311,0.252434527748889,0.13166248450585,0.376746599624678,0.760386149427549,0.0538017582391589,0.328739161564398,0.943071756879356,0.0401027349165711,0.842508345895102
0,0.446302344854483,0.176941553242594,0.208093032050676,0.0936904797895819,0.373530194617107,0.756169518379935,0.0407272871794871,0.327754623793621,0.931717331820639,0.0418386661061421,0.839915445841406
0,0.438746160971092,0.17652016349922,0.201096719296587,0.14801826042265,0.374650791911122,0.737458292862771,0.099532628944301,0.331429083266123,0.924905685044542,0.0566947006774948,0.838345053030638
0,0.503241846633842,0.17972272554886,0.220383851753805,0.115336941076881,0.373875768034123,0.802469637565136,0.080361392467357,0.329657032041728,0.934534781587811,0.0279849059985254,0.840668587975188
0,0.454199775751962,0.193544309131516,0.211496643660773,0.0273604014874384,0.36963718146295,0.81866060353195,0.0211576366333839,0.326793130888803,0.936722178612251,0.0104356256293271,0.839788159302916
0,0.479354555647638,0.186928490160549,0.216129337241184,0.0485533754572664,0.36963718146295,0.810589623893766,0.0258145753671206,0.326994129247012,0.932266766564568,0.0133588184732413,0.840174885282507
0,0.550723931165602,0.182208925034765,0.230594686584098,0.0639114792756296,0.371724042291923,0.782680791464765,0.0551822017887888,0.328039534299851,0.944796323856324,0.0292245400012333,0.841691077444249
0,0.50119436454931,0.186085710673802,0.217074784910655,0.0611905553708015,0.36963718146295,0.810045537743144,0.042873577088866,0.327607492985528,0.935500775123066,0.0188595200650251,0.840416164506973
0,0.485594501048116,0.180565505035607,0.215940247707289,0.141608973002388,0.376518454067813,0.772950691747681,0.0419088980476444,0.328302558421047,0.935612598809896,0.0302260027306504,0.841479536206679
0,0.479452054794521,0.179301335805486,0.216696605842867,0.110771835414336,0.375334110221145,0.780335364759785,0.0423671674830052,0.327969247551944,0.933508571268805,0.0270243244396094,0.840446457629498
0,0.484229512991761,0.181239728625005,0.217831143046232,0.104362547994074,0.373501117242212,0.803355858021545,0.0887985383602047,0.329803110225644,0.940632554431628,0.0289544700039246,0.840526610696461
0,0.479354555647638,0.172643377860183,0.20828212158457,0.153701968134958,0.37801034707202,0.744675475178137,0.091330265382879,0.331187172321083,0.930078706083394,0.052088237067973,0.839698384487795
0,0.450397309023546,0.178753529139101,0.204878509974473,0.115609033467364,0.372957594003798,0.778115711521482,0.0502573350882298,0.328358814179795,0.92705100383395,0.0299185346188753,0.838868676785451
0,0.517184224638034,0.177067970165606,0.218776590715704,0.0770323789944675,0.371992448829412,0.810611279315091,0.0551824068248152,0.32815109803245,0.934835228558412,0.0217136096790725,0.840691691972966
0,0.492663189197094,0.19763178964224,0.221045665122435,0.0925718777398192,0.369740070635654,0.865739501079103,0.0968838544927815,0.329904905509941,0.957603553961602,0.0206179764680446,0.845345118511239
0,0.500073124360162,0.182630314778138,0.221802023258013,0.0886718868095655,0.373319942829408,0.840712926251303,0.0085586710239937,0.326502726830063,0.946518294689025,0.0036883984737703,0.842606977123623
0,0.50475308341052,0.226075597319961,0.247234565566796,0.139069444024549,0.377817989053487,0.751800419130704,0.0598851814704813,0.329161568138255,0.940005629489239,0.0472036667070532,0.842175751306732
0,0.527616633354458,0.197126121950192,0.241278245249125,0.124346222450645,0.376352936703028,0.738196949538231,0.094378492690907,0.330476325250787,0.942830919752064,0.0566404647001047,0.84312573126533
0,0.532979086432994,0.176435885550546,0.229081970312943,0.0831091090485836,0.372370454703042,0.826787787737204,0.0596557458477426,0.328371694884277,0.941547256834007,0.0197922833865733,0.842012823255511
0,0.524204163213572,0.181829674265728,0.23116195518578,0.144904314176014,0.377182760248097,0.784733358961026,0.116358788600125,0.332189388265443,0.940977775347754,0.0363385890190158,0.842020323591988
0,0.506508068054405,0.192111584004045,0.226623806372317,0.0867672400761859,0.370743240069517,0.855924293567298,0.0567997207952373,0.328303345850213,0.948291056808823,0.015586977562719,0.841162365159335
0,0.530736606054697,0.191437360414648,0.237780088872081,0.111376485170965,0.372542682231264,0.839296125214411,0.0940305629447058,0.33016121414341,0.951351477431888,0.0234050320686708,0.842673715890355
0,0.470287134987569,0.180396949138258,0.212442091330245,0.10744626175288,0.37367558149158,0.779839061608171,0.107410662313378,0.3306333940847,0.939561351100194,0.037000452592038,0.839741925683001
0,0.516306732316092,0.219923307066706,0.243830953956698,0.120174139129909,0.37594809017565,0.779392823601478,0.0383022914593126,0.327884285807915,0.941294675239503,0.0262103218418546,0.842301738221274
0,0.50831180227173,0.220766086553453,0.237023730736504,0.131118299724884,0.376643710451974,0.779332161498348,0.0322413535362915,0.327710392025662,0.941093085867131,0.0241727628885876,0.841732939927894
0,0.477209574416224,0.177868610678016,0.217074784910655,0.088490491882577,0.372925161547185,0.80019211194226,0.0308466310674933,0.327342675711285,0.932900560834282,0.0172118892567561,0.840346045765332
0,0.468142153756155,0.165774725043192,0.212063912262456,0.151162439157118,0.375120503351727,0.790510581134217,0.043803698436627,0.328544085450663,0.928539736488833,0.0238731341241273,0.840054325013167
0,0.508555550138936,0.182883148624162,0.226718351139264,0.144511291834205,0.377072042551383,0.835999005871531,0.0626489149522246,0.329410268385692,0.936813057976246,0.0190256103046815,0.8414811271074
0,0.488665724174913,0.194387088618263,0.221045665122435,0.0632161320555068,0.371028422015599,0.809823822840208,0.0523686201215024,0.327939262499973,0.93701903038323,0.0212477412807812,0.840959641861875
0,0.46955589138595,0.183178121444524,0.211307554126879,0.109562535901079,0.372737276970943,0.830177957283258,0.0492540137142778,0.32824634210926,0.929953336194203,0.0171047936469383,0.83972506232647
0,0.500121873933603,0.180059837343559,0.21991112791907,0.0919369954953593,0.373312114305397,0.762854559053084,0.0860687338566253,0.329478816423011,0.938541378250006,0.0416518719180039,0.840890282824394
0,0.567055038268415,0.195609118874047,0.241845513850808,0.0688393747921516,0.36963718146295,0.859991631500864,0.0555800987836855,0.328093659123287,0.944778192836042,0.0149581691551269,0.842285933313935
0,0.463364695558914,0.154523618895116,0.204783965207526,0.201771623786921,0.383786679430889,0.75148400193081,0.06257846636725,0.331338903993332,0.915918439576651,0.047515907495241,0.836133757686647
0,0.492858187490859,0.182082508111753,0.220289306986858,0.0791184206548357,0.372456568467153,0.786779333254159,0.0120931531748218,0.326615383352486,0.937197137819443,0.0111824305033559,0.840709771097254
0,0.493248184078389,0.1829252875985,0.221612933724118,0.0877649121746228,0.371752001306245,0.834748778590363,0.0446945561584797,0.327858603793528,0.939152980066915,0.015444820727559,0.84074346054253
0,0.54667771656998,0.191521638363322,0.24279096152028,0.110741602926505,0.372850231388803,0.761926144689694,0.0581737123590185,0.328635616676175,0.943531167107969,0.0396339123312576,0.842761016521502
0,0.479354555647638,0.180734060932957,0.209227569254042,0.12147413610666,0.373130939892593,0.791079985228985,0.0450019864960255,0.328196632866355,0.938041637868143,0.0240263438882685,0.841151451181981
0,0.520742943499244,0.18052336606127,0.224071097664744,0.102276506333706,0.373696830342464,0.815781273576654,0.0408201286055354,0.327828338930578,0.937403160804797,0.0172541879189203,0.841198935176503
0,0.48062204455711,0.181534701445367,0.218020232580127,0.0767905190918161,0.37036635255646,0.863427661890393,0.0758278300648474,0.328885893429268,0.943051861235936,0.0180038429689033,0.841099637582348
0,0.48535075318091,0.180059837343559,0.214616620970029,0.0914835081778879,0.373501117242212,0.82011563692651,0.0085642969898931,0.326507581559838,0.940513351074296,0.0047492050199967,0.840382079008789
0,0.52888412226393,0.22658126501201,0.248558192304056,0.12253227318076,0.376066636396374,0.783658909051712,0.0301566792722424,0.327540853567395,0.946288331699254,0.0216791504129175,0.842438251057767
0,0.488811972895237,0.18595929375079,0.217642053512338,0.108232306436497,0.374317520460407,0.76587321825075,0.0652168980964993,0.328895741772806,0.935463179170769,0.0382474388040807,0.840359019453028
0,0.527616633354458,0.17668871939657,0.227001985440106,0.0852253831967832,0.372029354728317,0.802441895134054,0.0885733713834263,0.329467093819923,0.940014804320763,0.0291282427951847,0.841723060201398
0,0.517184224638034,0.190468164004888,0.230689231351045,0.113795084197479,0.374249300465462,0.79926655846794,0.0713925751694807,0.329243172618891,0.940454915349002,0.0273416372768911,0.841718376118645
0,0.520011699897626,0.194513505541275,0.233336484825565,0.0903044411524624,0.371369521990324,0.827100382970263,0.0760892868720147,0.329073341001472,0.953329514570954,0.0226412056080478,0.841838630262902
0,0.529566616292107,0.193080780413805,0.236078283067032,0.120264836593403,0.372785366475576,0.848092543950219,0.0884591530187879,0.330114038760074,0.948544772334334,0.0215249124682038,0.842143462939047
0,0.480378296689904,0.182166786060427,0.219060225016545,0.104785802823714,0.372130007179875,0.770632493556482,0.0977782995719579,0.330177862432353,0.941672719609261,0.0392781024947839,0.840696767095486
1,0.45610100911617,0.173528296321268,0.209794837855725,0.189739093630015,0.382237750037465,0.76125229511005,0.181505958984919,0.339442081845069,0.929417373958784,0.0453537157214047,0.839200698155598
0,0.529566616292107,0.236568201929965,0.259619930036872,0.115276476101218,0.375062348601937,0.783201452862032,0.0441967661063541,0.328092916850192,0.945670680518409,0.026425735288929,0.843046523285867
0,0.469165894798421,0.183768067085247,0.215372979105606,0.10279045862684,0.373731499520223,0.846207079574848,0.0437868431145394,0.327952634389773,0.936674054936553,0.013913218404773,0.841025615396759
0,0.445522351679423,0.172390544014159,0.201853077432164,0.150648486863984,0.375009785655013,0.830806856615785,0.0504075037213312,0.328889756542397,0.925320049667705,0.0172737279757589,0.838318177106704
0,0.507970555257641,0.184652985546332,0.229554694147679,0.119116002055809,0.374949394184078,0.806006415331467,0.0542121618131529,0.3285764543184,0.938087397190596,0.0224640737851868,0.841492419775432
